train_i2t_loss,train_loss,epoch,step,val_i2t_loss,val_loss
0.007891694083809853,0.007891694083809853,0,49,,
0.005418869666755199,0.005418869666755199,0,99,,
0.005379914306104183,0.005379914306104183,0,149,,
0.006056416314095259,0.006056416314095259,0,199,,
0.008251052349805832,0.008251052349805832,0,249,,
0.005932786501944065,0.005932786501944065,0,299,,
0.005683321040123701,0.005683321040123701,0,349,,
0.0036428305320441723,0.0036428305320441723,0,399,,
0.005456982180476189,0.005456982180476189,0,449,,
0.005046188831329346,0.005046188831329346,0,499,,
0.004851652309298515,0.004851652309298515,0,549,,
0.004792180377990007,0.004792180377990007,0,599,,
0.0052907527424395084,0.0052907527424395084,0,649,,
0.00594486016780138,0.00594486016780138,0,699,,
0.004790451843291521,0.004790451843291521,0,749,,
0.006235543638467789,0.006235543638467789,0,799,,
0.005063069984316826,0.005063069984316826,0,849,,
0.00783892348408699,0.00783892348408699,0,899,,
0.007814750075340271,0.007814750075340271,0,949,,
0.008869314566254616,0.008869314566254616,0,999,,
0.0024951803497970104,0.0024951803497970104,0,1049,,
0.005702883005142212,0.005702883005142212,0,1099,,
0.004720716737210751,0.004720716737210751,0,1149,,
0.005672429222613573,0.005672429222613573,0,1199,,
0.005138315260410309,0.005138315260410309,0,1249,,
0.006049639545381069,0.006049639545381069,0,1299,,
0.008608760312199593,0.008608760312199593,0,1349,,
0.007880458608269691,0.007880458608269691,0,1399,,
0.004079539328813553,0.004079539328813553,0,1449,,
0.008889477699995041,0.008889477699995041,0,1499,,
0.005880645476281643,0.005880645476281643,0,1549,,
0.004883678164333105,0.004883678164333105,0,1599,,
0.007156630977988243,0.007156630977988243,0,1649,,
0.007804834749549627,0.007804834749549627,0,1699,,
0.007770244963467121,0.007770244963467121,0,1749,,
0.010673606768250465,0.010673606768250465,0,1799,,
0.005432083271443844,0.005432083271443844,0,1849,,
0.0070802681148052216,0.0070802681148052216,0,1899,,
0.007348023355007172,0.007348023355007172,0,1949,,
0.004288831260055304,0.004288831260055304,0,1999,,
0.004201577045023441,0.004201577045023441,0,2049,,
0.007738606072962284,0.007738606072962284,0,2099,,
0.007323401514440775,0.007323401514440775,0,2149,,
0.0068150414153933525,0.0068150414153933525,0,2199,,
0.00562859233468771,0.00562859233468771,0,2249,,
0.006846132688224316,0.006846132688224316,0,2299,,
0.005471542943269014,0.005471542943269014,0,2349,,
0.00411906186491251,0.00411906186491251,0,2399,,
0.004997290670871735,0.004997290670871735,0,2449,,
0.004677196964621544,0.004677196964621544,0,2499,,
0.006585168652236462,0.006585168652236462,0,2549,,
0.004874520003795624,0.004874520003795624,0,2599,,
0.007356928661465645,0.007356928661465645,0,2649,,
0.006096699275076389,0.006096699275076389,0,2699,,
0.0066549330949783325,0.0066549330949783325,0,2749,,
0.006449403241276741,0.006449403241276741,0,2799,,
0.005276647862046957,0.005276647862046957,0,2849,,
0.005726343020796776,0.005726343020796776,0,2899,,
0.00653816107660532,0.00653816107660532,0,2949,,
0.007726072333753109,0.007726072333753109,0,2999,,
0.004704269580543041,0.004704269580543041,0,3049,,
0.005793971940875053,0.005793971940875053,0,3099,,
0.0029139069374650717,0.0029139069374650717,0,3149,,
0.003413986414670944,0.003413986414670944,0,3199,,
0.005883822217583656,0.005883822217583656,0,3249,,
0.0053331851959228516,0.0053331851959228516,0,3299,,
0.007546287029981613,0.007546287029981613,0,3349,,
0.005727013573050499,0.005727013573050499,0,3399,,
0.0041307248175144196,0.0041307248175144196,0,3449,,
0.006628085393458605,0.006628085393458605,0,3499,,
0.00497073121368885,0.00497073121368885,0,3549,,
0.007922908291220665,0.007922908291220665,0,3599,,
0.005823980085551739,0.005823980085551739,0,3649,,
0.009511452168226242,0.009511452168226242,0,3699,,
0.005865405313670635,0.005865405313670635,0,3749,,
0.007702933624386787,0.007702933624386787,0,3799,,
0.006075558252632618,0.006075558252632618,0,3849,,
0.00542836356908083,0.00542836356908083,0,3899,,
0.005567333661019802,0.005567333661019802,0,3949,,
0.006543187890201807,0.006543187890201807,0,3999,,
0.005929779727011919,0.005929779727011919,0,4049,,
0.005983749870210886,0.005983749870210886,0,4099,,
0.004339917562901974,0.004339917562901974,0,4149,,
0.004742976278066635,0.004742976278066635,0,4199,,
0.005568487104028463,0.005568487104028463,0,4249,,
0.0076837483793497086,0.0076837483793497086,0,4299,,
0.005853506736457348,0.005853506736457348,0,4349,,
0.005945377051830292,0.005945377051830292,0,4399,,
0.005369283724576235,0.005369283724576235,0,4449,,
0.005783717148005962,0.005783717148005962,0,4499,,
0.0074855913408100605,0.0074855913408100605,0,4549,,
0.005851514637470245,0.005851514637470245,0,4599,,
0.007839767262339592,0.007839767262339592,0,4649,,
0.008953280746936798,0.008953280746936798,0,4699,,
0.007075957953929901,0.007075957953929901,0,4749,,
0.006921956315636635,0.006921956315636635,0,4799,,
0.005113138817250729,0.005113138817250729,0,4849,,
