train_i2t_loss,train_loss,epoch,step,val_i2t_loss,val_loss
9.958760261535645,9.958760261535645,3,2349,,
9.914182662963867,9.914182662963867,3,2399,,
9.868412017822266,9.868412017822266,3,2449,,
9.881881713867188,9.881881713867188,3,2499,,
9.926034927368164,9.926034927368164,3,2549,,
9.921253204345703,9.921253204345703,3,2599,,
9.850241661071777,9.850241661071777,3,2649,,
9.873205184936523,9.873205184936523,3,2699,,
9.905158042907715,9.905158042907715,3,2749,,
,,3,2751,10.201753616333008,10.201753616333008
9.904275894165039,9.904275894165039,4,2799,,
9.85563850402832,9.85563850402832,4,2849,,
9.850431442260742,9.850431442260742,4,2899,,
9.864447593688965,9.864447593688965,4,2949,,
9.797819137573242,9.797819137573242,4,2999,,
9.796469688415527,9.796469688415527,4,3049,,
9.924066543579102,9.924066543579102,4,3099,,
9.933990478515625,9.933990478515625,4,3149,,
9.778056144714355,9.778056144714355,4,3199,,
9.888259887695312,9.888259887695312,4,3249,,
9.832056045532227,9.832056045532227,4,3299,,
9.749466896057129,9.749466896057129,4,3349,,
9.814974784851074,9.814974784851074,4,3399,,
,,4,3439,10.180971145629883,10.180971145629883
9.839153289794922,9.839153289794922,5,3449,,
9.762632369995117,9.762632369995117,5,3499,,
9.767178535461426,9.767178535461426,5,3549,,
9.773622512817383,9.773622512817383,5,3599,,
9.839174270629883,9.839174270629883,5,3649,,
9.791101455688477,9.791101455688477,5,3699,,
9.883244514465332,9.883244514465332,5,3749,,
9.706794738769531,9.706794738769531,5,3799,,
9.747093200683594,9.747093200683594,5,3849,,
9.642656326293945,9.642656326293945,5,3899,,
9.71172046661377,9.71172046661377,5,3949,,
9.828102111816406,9.828102111816406,5,3999,,
9.77761459350586,9.77761459350586,5,4049,,
9.77943229675293,9.77943229675293,5,4099,,
,,5,4127,10.132660865783691,10.132660865783691
9.6966552734375,9.6966552734375,6,4149,,
9.77421760559082,9.77421760559082,6,4199,,
9.77158260345459,9.77158260345459,6,4249,,
9.705343246459961,9.705343246459961,6,4299,,
9.694549560546875,9.694549560546875,6,4349,,
9.712745666503906,9.712745666503906,6,4399,,
9.707744598388672,9.707744598388672,6,4449,,
9.691878318786621,9.691878318786621,6,4499,,
9.729272842407227,9.729272842407227,6,4549,,
9.714838027954102,9.714838027954102,6,4599,,
9.829689025878906,9.829689025878906,6,4649,,
9.66028118133545,9.66028118133545,6,4699,,
9.755193710327148,9.755193710327148,6,4749,,
9.662212371826172,9.662212371826172,6,4799,,
,,6,4815,10.109713554382324,10.109713554382324
9.6583890914917,9.6583890914917,7,4849,,
9.754148483276367,9.754148483276367,7,4899,,
9.739713668823242,9.739713668823242,7,4949,,
9.76793098449707,9.76793098449707,7,4999,,
9.643178939819336,9.643178939819336,7,5049,,
9.803276062011719,9.803276062011719,7,5099,,
9.639854431152344,9.639854431152344,7,5149,,
9.643312454223633,9.643312454223633,7,5199,,
9.657137870788574,9.657137870788574,7,5249,,
9.797748565673828,9.797748565673828,7,5299,,
9.589659690856934,9.589659690856934,7,5349,,
9.702600479125977,9.702600479125977,7,5399,,
9.621172904968262,9.621172904968262,7,5449,,
9.668127059936523,9.668127059936523,7,5499,,
,,7,5503,10.088544845581055,10.088544845581055
9.693975448608398,9.693975448608398,8,5549,,
9.656195640563965,9.656195640563965,8,5599,,
9.619073867797852,9.619073867797852,8,5649,,
9.636219024658203,9.636219024658203,8,5699,,
9.598030090332031,9.598030090332031,8,5749,,
9.590556144714355,9.590556144714355,8,5799,,
9.65880012512207,9.65880012512207,8,5849,,
9.632299423217773,9.632299423217773,8,5899,,
9.599924087524414,9.599924087524414,8,5949,,
9.625905990600586,9.625905990600586,8,5999,,
9.68729305267334,9.68729305267334,8,6049,,
9.63019847869873,9.63019847869873,8,6099,,
9.635642051696777,9.635642051696777,8,6149,,
,,8,6191,10.086099624633789,10.086099624633789
9.583955764770508,9.583955764770508,9,6199,,
9.603782653808594,9.603782653808594,9,6249,,
9.598413467407227,9.598413467407227,9,6299,,
9.50388240814209,9.50388240814209,9,6349,,
9.588094711303711,9.588094711303711,9,6399,,
9.657583236694336,9.657583236694336,9,6449,,
9.629274368286133,9.629274368286133,9,6499,,
9.588111877441406,9.588111877441406,9,6549,,
9.638818740844727,9.638818740844727,9,6599,,
9.47797966003418,9.47797966003418,9,6649,,
9.647989273071289,9.647989273071289,9,6699,,
9.61176586151123,9.61176586151123,9,6749,,
9.597936630249023,9.597936630249023,9,6799,,
9.58526611328125,9.58526611328125,9,6849,,
,,9,6879,10.076894760131836,10.076894760131836
9.57636547088623,9.57636547088623,10,6899,,
9.462610244750977,9.462610244750977,10,6949,,
9.558492660522461,9.558492660522461,10,6999,,
9.500019073486328,9.500019073486328,10,7049,,
9.605299949645996,9.605299949645996,10,7099,,
9.55939769744873,9.55939769744873,10,7149,,
9.493040084838867,9.493040084838867,10,7199,,
9.59552001953125,9.59552001953125,10,7249,,
9.571187973022461,9.571187973022461,10,7299,,
9.504063606262207,9.504063606262207,10,7349,,
9.61689567565918,9.61689567565918,10,7399,,
9.519510269165039,9.519510269165039,10,7449,,
9.41528606414795,9.41528606414795,10,7499,,
9.5951566696167,9.5951566696167,10,7549,,
,,10,7567,10.057389259338379,10.057389259338379
9.552952766418457,9.552952766418457,11,7599,,
9.520185470581055,9.520185470581055,11,7649,,
9.510141372680664,9.510141372680664,11,7699,,
9.617570877075195,9.617570877075195,11,7749,,
9.50980281829834,9.50980281829834,11,7799,,
9.656119346618652,9.656119346618652,11,7849,,
9.549507141113281,9.549507141113281,11,7899,,
9.491649627685547,9.491649627685547,11,7949,,
9.458229064941406,9.458229064941406,11,7999,,
9.480571746826172,9.480571746826172,11,8049,,
9.544805526733398,9.544805526733398,11,8099,,
9.538054466247559,9.538054466247559,11,8149,,
9.5131196975708,9.5131196975708,11,8199,,
9.509687423706055,9.509687423706055,11,8249,,
,,11,8255,10.027303695678711,10.027303695678711
9.514765739440918,9.514765739440918,12,8299,,
9.57872200012207,9.57872200012207,12,8349,,
9.516668319702148,9.516668319702148,12,8399,,
9.488475799560547,9.488475799560547,12,8449,,
9.484189987182617,9.484189987182617,12,8499,,
9.517139434814453,9.517139434814453,12,8549,,
9.500385284423828,9.500385284423828,12,8599,,
9.564617156982422,9.564617156982422,12,8649,,
9.561460494995117,9.561460494995117,12,8699,,
9.464080810546875,9.464080810546875,12,8749,,
9.56041145324707,9.56041145324707,12,8799,,
9.465764999389648,9.465764999389648,12,8849,,
9.529794692993164,9.529794692993164,12,8899,,
,,12,8943,10.035175323486328,10.035175323486328
9.437716484069824,9.437716484069824,13,8949,,
9.504354476928711,9.504354476928711,13,8999,,
