train_i2t_loss,train_loss,epoch,step,val_i2t_loss,val_loss
11.1113920211792,11.1113920211792,0,49,,
10.983434677124023,10.983434677124023,0,99,,
10.922138214111328,10.922138214111328,0,149,,
10.834582328796387,10.834582328796387,0,199,,
10.749670028686523,10.749670028686523,0,249,,
10.799186706542969,10.799186706542969,0,299,,
10.681818008422852,10.681818008422852,0,349,,
10.664950370788574,10.664950370788574,0,399,,
10.71601676940918,10.71601676940918,0,449,,
10.573370933532715,10.573370933532715,0,499,,
10.599844932556152,10.599844932556152,0,549,,
10.530187606811523,10.530187606811523,0,599,,
10.533247947692871,10.533247947692871,0,649,,
,,0,687,10.72835636138916,10.72835636138916
10.53320026397705,10.53320026397705,1,699,,
10.532946586608887,10.532946586608887,1,749,,
10.483610153198242,10.483610153198242,1,799,,
10.397132873535156,10.397132873535156,1,849,,
10.386520385742188,10.386520385742188,1,899,,
10.502647399902344,10.502647399902344,1,949,,
10.39883041381836,10.39883041381836,1,999,,
10.385453224182129,10.385453224182129,1,1049,,
10.359472274780273,10.359472274780273,1,1099,,
10.449277877807617,10.449277877807617,1,1149,,
10.423038482666016,10.423038482666016,1,1199,,
10.379581451416016,10.379581451416016,1,1249,,
10.331672668457031,10.331672668457031,1,1299,,
10.314178466796875,10.314178466796875,1,1349,,
,,1,1375,10.58986759185791,10.58986759185791
10.274291038513184,10.274291038513184,2,1399,,
10.38847827911377,10.38847827911377,2,1449,,
10.285903930664062,10.285903930664062,2,1499,,
10.310004234313965,10.310004234313965,2,1549,,
10.286336898803711,10.286336898803711,2,1599,,
10.28797721862793,10.28797721862793,2,1649,,
10.329153060913086,10.329153060913086,2,1699,,
10.209707260131836,10.209707260131836,2,1749,,
10.342765808105469,10.342765808105469,2,1799,,
10.263639450073242,10.263639450073242,2,1849,,
10.239748001098633,10.239748001098633,2,1899,,
10.209043502807617,10.209043502807617,2,1949,,
10.215475082397461,10.215475082397461,2,1999,,
10.218863487243652,10.218863487243652,2,2049,,
,,2,2063,10.528542518615723,10.528542518615723
10.184009552001953,10.184009552001953,3,2099,,
10.207448959350586,10.207448959350586,3,2149,,
10.205124855041504,10.205124855041504,3,2199,,
10.143580436706543,10.143580436706543,3,2249,,
10.166537284851074,10.166537284851074,3,2299,,
10.178241729736328,10.178241729736328,3,2349,,
10.223264694213867,10.223264694213867,3,2399,,
10.163686752319336,10.163686752319336,3,2449,,
10.214690208435059,10.214690208435059,3,2499,,
10.259573936462402,10.259573936462402,3,2549,,
10.171453475952148,10.171453475952148,3,2599,,
10.185308456420898,10.185308456420898,3,2649,,
10.188385009765625,10.188385009765625,3,2699,,
10.087259292602539,10.087259292602539,3,2749,,
,,3,2751,10.485282897949219,10.485282897949219
10.143613815307617,10.143613815307617,4,2799,,
10.200545310974121,10.200545310974121,4,2849,,
10.128435134887695,10.128435134887695,4,2899,,
10.190451622009277,10.190451622009277,4,2949,,
9.990885734558105,9.990885734558105,4,2999,,
10.039813995361328,10.039813995361328,4,3049,,
10.146278381347656,10.146278381347656,4,3099,,
10.162221908569336,10.162221908569336,4,3149,,
10.07095718383789,10.07095718383789,4,3199,,
10.068729400634766,10.068729400634766,4,3249,,
10.154312133789062,10.154312133789062,4,3299,,
10.161138534545898,10.161138534545898,4,3349,,
10.028671264648438,10.028671264648438,4,3399,,
,,4,3439,10.437078475952148,10.437078475952148
10.100309371948242,10.100309371948242,5,3449,,
10.042098999023438,10.042098999023438,5,3499,,
10.097256660461426,10.097256660461426,5,3549,,
10.013407707214355,10.013407707214355,5,3599,,
10.008849143981934,10.008849143981934,5,3649,,
10.035637855529785,10.035637855529785,5,3699,,
10.086999893188477,10.086999893188477,5,3749,,
10.158187866210938,10.158187866210938,5,3799,,
10.011850357055664,10.011850357055664,5,3849,,
10.061537742614746,10.061537742614746,5,3899,,
9.955265998840332,9.955265998840332,5,3949,,
10.001091957092285,10.001091957092285,5,3999,,
10.009506225585938,10.009506225585938,5,4049,,
10.011236190795898,10.011236190795898,5,4099,,
,,5,4127,10.410419464111328,10.410419464111328
10.047057151794434,10.047057151794434,6,4149,,
9.926412582397461,9.926412582397461,6,4199,,
9.988452911376953,9.988452911376953,6,4249,,
9.9954252243042,9.9954252243042,6,4299,,
9.92778205871582,9.92778205871582,6,4349,,
9.958684921264648,9.958684921264648,6,4399,,
9.887227058410645,9.887227058410645,6,4449,,
10.003146171569824,10.003146171569824,6,4499,,
10.05620288848877,10.05620288848877,6,4549,,
10.011470794677734,10.011470794677734,6,4599,,
9.967620849609375,9.967620849609375,6,4649,,
10.001035690307617,10.001035690307617,6,4699,,
9.992971420288086,9.992971420288086,6,4749,,
9.935481071472168,9.935481071472168,6,4799,,
,,6,4815,10.395194053649902,10.395194053649902
9.914963722229004,9.914963722229004,7,4849,,
9.881057739257812,9.881057739257812,7,4899,,
9.999095916748047,9.999095916748047,7,4949,,
9.972359657287598,9.972359657287598,7,4999,,
10.03091812133789,10.03091812133789,7,5049,,
9.979782104492188,9.979782104492188,7,5099,,
10.002474784851074,10.002474784851074,7,5149,,
9.861388206481934,9.861388206481934,7,5199,,
9.971330642700195,9.971330642700195,7,5249,,
9.895039558410645,9.895039558410645,7,5299,,
10.00458812713623,10.00458812713623,7,5349,,
9.937967300415039,9.937967300415039,7,5399,,
9.908771514892578,9.908771514892578,7,5449,,
9.970060348510742,9.970060348510742,7,5499,,
,,7,5503,10.343636512756348,10.343636512756348
9.89023208618164,9.89023208618164,8,5549,,
9.912679672241211,9.912679672241211,8,5599,,
9.916910171508789,9.916910171508789,8,5649,,
9.93299388885498,9.93299388885498,8,5699,,
9.872757911682129,9.872757911682129,8,5749,,
9.963117599487305,9.963117599487305,8,5799,,
9.89350700378418,9.89350700378418,8,5849,,
9.916826248168945,9.916826248168945,8,5899,,
9.946993827819824,9.946993827819824,8,5949,,
9.844181060791016,9.844181060791016,8,5999,,
9.880677223205566,9.880677223205566,8,6049,,
9.798630714416504,9.798630714416504,8,6099,,
9.854251861572266,9.854251861572266,8,6149,,
,,8,6191,10.336638450622559,10.336638450622559
9.738771438598633,9.738771438598633,9,6199,,
9.899028778076172,9.899028778076172,9,6249,,
9.856353759765625,9.856353759765625,9,6299,,
9.82719612121582,9.82719612121582,9,6349,,
9.911579132080078,9.911579132080078,9,6399,,
9.85438060760498,9.85438060760498,9,6449,,
9.846799850463867,9.846799850463867,9,6499,,
9.819201469421387,9.819201469421387,9,6549,,
9.887472152709961,9.887472152709961,9,6599,,
9.824159622192383,9.824159622192383,9,6649,,
9.91256332397461,9.91256332397461,9,6699,,
9.960411071777344,9.960411071777344,9,6749,,
9.713981628417969,9.713981628417969,9,6799,,
9.81672477722168,9.81672477722168,9,6849,,
,,9,6879,10.335846900939941,10.335846900939941
9.836101531982422,9.836101531982422,10,6899,,
9.905868530273438,9.905868530273438,10,6949,,
9.879809379577637,9.879809379577637,10,6999,,
9.838275909423828,9.838275909423828,10,7049,,
9.831836700439453,9.831836700439453,10,7099,,
9.815557479858398,9.815557479858398,10,7149,,
9.787282943725586,9.787282943725586,10,7199,,
9.893664360046387,9.893664360046387,10,7249,,
9.957805633544922,9.957805633544922,10,7299,,
9.829124450683594,9.829124450683594,10,7349,,
9.834993362426758,9.834993362426758,10,7399,,
9.840973854064941,9.840973854064941,10,7449,,
9.721559524536133,9.721559524536133,10,7499,,
9.821249008178711,9.821249008178711,10,7549,,
,,10,7567,10.313006401062012,10.313006401062012
9.889093399047852,9.889093399047852,11,7599,,
9.787516593933105,9.787516593933105,11,7649,,
9.826974868774414,9.826974868774414,11,7699,,
9.824817657470703,9.824817657470703,11,7749,,
9.845975875854492,9.845975875854492,11,7799,,
9.761752128601074,9.761752128601074,11,7849,,
9.932831764221191,9.932831764221191,11,7899,,
9.666293144226074,9.666293144226074,11,7949,,
9.766241073608398,9.766241073608398,11,7999,,
9.779613494873047,9.779613494873047,11,8049,,
9.736114501953125,9.736114501953125,11,8099,,
9.773704528808594,9.773704528808594,11,8149,,
9.746146202087402,9.746146202087402,11,8199,,
9.843006134033203,9.843006134033203,11,8249,,
,,11,8255,10.297857284545898,10.297857284545898
9.773843765258789,9.773843765258789,12,8299,,
9.783210754394531,9.783210754394531,12,8349,,
9.831774711608887,9.831774711608887,12,8399,,
9.821913719177246,9.821913719177246,12,8449,,
9.721242904663086,9.721242904663086,12,8499,,
9.79664134979248,9.79664134979248,12,8549,,
9.759449005126953,9.759449005126953,12,8599,,
9.748945236206055,9.748945236206055,12,8649,,
9.823551177978516,9.823551177978516,12,8699,,
9.888795852661133,9.888795852661133,12,8749,,
9.730863571166992,9.730863571166992,12,8799,,
9.686910629272461,9.686910629272461,12,8849,,
9.812586784362793,9.812586784362793,12,8899,,
,,12,8943,10.27106761932373,10.27106761932373
9.805583953857422,9.805583953857422,13,8949,,
9.710205078125,9.710205078125,13,8999,,
9.833999633789062,9.833999633789062,13,9049,,
9.793930053710938,9.793930053710938,13,9099,,
9.829707145690918,9.829707145690918,13,9149,,
9.754668235778809,9.754668235778809,13,9199,,
9.808673858642578,9.808673858642578,13,9249,,
9.844825744628906,9.844825744628906,13,9299,,
9.734289169311523,9.734289169311523,13,9349,,
9.845152854919434,9.845152854919434,13,9399,,
9.68850326538086,9.68850326538086,13,9449,,
